Name,Type,Grouping Date,Strike,Strike Key,expirationDate,Previous
"FDR CATTLE","Put","202605",361,3.61,2026-05-21 00:00:00.000,35.2625
"FDR CATTLE","Put","202605",362,3.62,2026-05-21 00:00:00.000,36
"FDR CATTLE","Put","202605",363,3.63,2026-05-21 00:00:00.000,36.7625
"FDR CATTLE","Put","202605",364,3.64,2026-05-21 00:00:00.000,37.525
"FDR CATTLE","Put","202605",365,3.65,2026-05-21 00:00:00.000,38.3
"FDR CATTLE","Put","202605",366,3.66,2026-05-21 00:00:00.000,39.075
"FDR CATTLE","Put","202605",367,3.67,2026-05-21 00:00:00.000,39.8625
"FDR CATTLE","Put","202605",368,3.68,2026-05-21 00:00:00.000,40.65
"FDR CATTLE","Put","202605",369,3.69,2026-05-21 00:00:00.000,41.4625
"FDR CATTLE","Put","202605",370,3.7,2026-05-21 00:00:00.000,42.275
"FDR CATTLE","Put","202605",371,3.71,2026-05-21 00:00:00.000,43.099999999999994
"FDR CATTLE","Put","202605",372,3.72,2026-05-21 00:00:00.000,43.925
"FDR CATTLE","Put","202605",373,3.73,2026-05-21 00:00:00.000,44.75
"FDR CATTLE","Put","202605",374,3.74,2026-05-21 00:00:00.000,45.575
"FDR CATTLE","Put","202605",375,3.75,2026-05-21 00:00:00.000,46.425
"FDR CATTLE","Put","202605",376,3.76,2026-05-21 00:00:00.000,47.275
"FDR CATTLE","Put","202605",377,3.77,2026-05-21 00:00:00.000,48.1375
"FDR CATTLE","Put","202605",378,3.78,2026-05-21 00:00:00.000,49
"FDR CATTLE","Put","202605",379,3.79,2026-05-21 00:00:00.000,49.8625
"FDR CATTLE","Put","202605",380,3.8,2026-05-21 00:00:00.000,50.725
"FDR CATTLE","Put","202605",381,3.81,2026-05-21 00:00:00.000,51.6125
"FDR CATTLE","Put","202605",382,3.82,2026-05-21 00:00:00.000,52.5
"FDR CATTLE","Put","202605",383,3.83,2026-05-21 00:00:00.000,53.3875
"FDR CATTLE","Put","202605",384,3.84,2026-05-21 00:00:00.000,54.275
"FDR CATTLE","Put","202605",385,3.85,2026-05-21 00:00:00.000,55.175
"FDR CATTLE","Put","202605",386,3.86,2026-05-21 00:00:00.000,56.075
"FDR CATTLE","Put","202605",387,3.87,2026-05-21 00:00:00.000,56.975
"FDR CATTLE","Put","202605",388,3.88,2026-05-21 00:00:00.000,57.875
"FDR CATTLE","Put","202605",389,3.89,2026-05-21 00:00:00.000,58.7875
"FDR CATTLE","Put","202605",390,3.9,2026-05-21 00:00:00.000,59.7
"FDR CATTLE","Put","202605",391,3.91,2026-05-21 00:00:00.000,60.625
"FDR CATTLE","Put","202605",392,3.92,2026-05-21 00:00:00.000,61.55
"FDR CATTLE","Put","202605",393,3.93,2026-05-21 00:00:00.000,62.4875
"FDR CATTLE","Put","202605",394,3.94,2026-05-21 00:00:00.000,63.425
"FDR CATTLE","Put","202605",395,3.95,2026-05-21 00:00:00.000,64.35
"FDR CATTLE","Put","202605",396,3.96,2026-05-21 00:00:00.000,65.275
"FDR CATTLE","Put","202605",397,3.97,2026-05-21 00:00:00.000,66.225
"FDR CATTLE","Put","202605",398,3.98,2026-05-21 00:00:00.000,67.175
"FDR CATTLE","Put","202605",399,3.99,2026-05-21 00:00:00.000,68.1125
"FDR CATTLE","Put","202605",400,4,2026-05-21 00:00:00.000,69.05
"FDR CATTLE","Put","202605",401,4.01,2026-05-21 00:00:00.000,70.012499999999989
"FDR CATTLE","Put","202605",402,4.02,2026-05-21 00:00:00.000,70.975
"FDR CATTLE","Put","202605",403,4.03,2026-05-21 00:00:00.000,71.925
"FDR CATTLE","Put","202605",404,4.04,2026-05-21 00:00:00.000,72.875
"FDR CATTLE","Put","202605",405,4.05,2026-05-21 00:00:00.000,73.8375
"FDR CATTLE","Put","202605",406,4.06,2026-05-21 00:00:00.000,74.8
"FDR CATTLE","Put","202605",407,4.07,2026-05-21 00:00:00.000,75.762499999999989
"FDR CATTLE","Put","202605",408,4.08,2026-05-21 00:00:00.000,76.725
"FDR CATTLE","Put","202605",409,4.09,2026-05-21 00:00:00.000,77.6875
"FDR CATTLE","Put","202605",410,4.1,2026-05-21 00:00:00.000,78.65
"FDR CATTLE","Put","202605",411,4.11,2026-05-21 00:00:00.000,79.625
"FDR CATTLE","Put","202605",412,4.12,2026-05-21 00:00:00.000,80.6
"FDR CATTLE","Put","202605",413,4.13,2026-05-21 00:00:00.000,81.574999999999989
"FDR CATTLE","Put","202605",414,4.14,2026-05-21 00:00:00.000,82.55
"FDR CATTLE","Put","202605",415,4.15,2026-05-21 00:00:00.000,83.525
"FDR CATTLE","Put","202605",416,4.16,2026-05-21 00:00:00.000,84.5
"FDR CATTLE","Put","202605",417,4.17,2026-05-21 00:00:00.000,85.475
"FDR CATTLE","Put","202605",418,4.18,2026-05-21 00:00:00.000,86.45
"FDR CATTLE","Put","202605",419,4.19,2026-05-21 00:00:00.000,87.4375
"FDR CATTLE","Put","202605",420,4.2,2026-05-21 00:00:00.000,88.425
"FDR CATTLE","Put","202605",421,4.21,2026-05-21 00:00:00.000,89.4125
"FDR CATTLE","Put","202605",422,4.22,2026-05-21 00:00:00.000,90.4
"FDR CATTLE","Put","202605",423,4.23,2026-05-21 00:00:00.000,91.375
"FDR CATTLE","Put","202605",424,4.24,2026-05-21 00:00:00.000,92.35
"FDR CATTLE","Put","202605",425,4.25,2026-05-21 00:00:00.000,93.3375
"FDR CATTLE","Put","202605",426,4.26,2026-05-21 00:00:00.000,94.325
"FDR CATTLE","Put","202605",427,4.27,2026-05-21 00:00:00.000,95.3125
"FDR CATTLE","Put","202605",428,4.28,2026-05-21 00:00:00.000,96.3
"FDR CATTLE","Put","202605",429,4.29,2026-05-21 00:00:00.000,97.3
"FDR CATTLE","Put","202605",430,4.3,2026-05-21 00:00:00.000,98.3
"FDR CATTLE","Put","202605",431,4.31,2026-05-21 00:00:00.000,99.2875
"FDR CATTLE","Put","202605",432,4.32,2026-05-21 00:00:00.000,100.275
"FDR CATTLE","Put","202605",433,4.33,2026-05-21 00:00:00.000,101.2625
"FDR CATTLE","Put","202605",434,4.34,2026-05-21 00:00:00.000,102.25
"FDR CATTLE","Put","202605",435,4.35,2026-05-21 00:00:00.000,103.25
"FDR CATTLE","Put","202605",436,4.36,2026-05-21 00:00:00.000,104.25
"FDR CATTLE","Put","202605",437,4.37,2026-05-21 00:00:00.000,105.25
"FDR CATTLE","Put","202605",438,4.38,2026-05-21 00:00:00.000,106.25
"FDR CATTLE","Put","202605",439,4.39,2026-05-21 00:00:00.000,107.2375
"FDR CATTLE","Put","202605",440,4.4,2026-05-21 00:00:00.000,108.225
"FDR CATTLE","Put","202605",441,4.41,2026-05-21 00:00:00.000,109.225
"FDR CATTLE","Put","202605",442,4.42,2026-05-21 00:00:00.000,110.225
"FDR CATTLE","Put","202605",443,4.43,2026-05-21 00:00:00.000,111.225
"FDR CATTLE","Put","202605",444,4.44,2026-05-21 00:00:00.000,112.225
"FDR CATTLE","Put","202605",445,4.45,2026-05-21 00:00:00.000,113.225
"FDR CATTLE","Put","202605",446,4.46,2026-05-21 00:00:00.000,114.225
"FDR CATTLE","Put","202605",447,4.47,2026-05-21 00:00:00.000,115.225
"FDR CATTLE","Put","202605",448,4.48,2026-05-21 00:00:00.000,116.225
"FDR CATTLE","Put","202605",449,4.49,2026-05-21 00:00:00.000,117.225
"FDR CATTLE","Put","202605",450,4.5,2026-05-21 00:00:00.000,118.225
"FDR CATTLE","Put","202605",451,4.51,2026-05-21 00:00:00.000,119.225
"FDR CATTLE","Put","202605",452,4.52,2026-05-21 00:00:00.000,120.225
"FDR CATTLE","Put","202605",453,4.53,2026-05-21 00:00:00.000,121.225
"FDR CATTLE","Put","202605",454,4.54,2026-05-21 00:00:00.000,122.225
"FDR CATTLE","Put","202605",455,4.55,2026-05-21 00:00:00.000,123.225
"FDR CATTLE","Put","202605",456,4.56,2026-05-21 00:00:00.000,124.225
"FDR CATTLE","Put","202605",457,4.57,2026-05-21 00:00:00.000,125.225
"FDR CATTLE","Put","202605",458,4.58,2026-05-21 00:00:00.000,126.225
"FDR CATTLE","Put","202605",459,4.59,2026-05-21 00:00:00.000,127.225
"FDR CATTLE","Put","202605",460,4.6,2026-05-21 00:00:00.000,128.225
"FDR CATTLE","Put","202605",461,4.61,2026-05-21 00:00:00.000,129.225
"FDR CATTLE","Put","202605",462,4.62,2026-05-21 00:00:00.000,130.225
"FDR CATTLE","Put","202605",463,4.63,2026-05-21 00:00:00.000,131.225
"FDR CATTLE","Put","202605",464,4.64,2026-05-21 00:00:00.000,132.225
"FDR CATTLE","Put","202605",465,4.65,2026-05-21 00:00:00.000,133.225
"FDR CATTLE","Put","202605",466,4.66,2026-05-21 00:00:00.000,134.225
"FDR CATTLE","Put","202605",467,4.67,2026-05-21 00:00:00.000,135.225
"FDR CATTLE","Put","202605",468,4.68,2026-05-21 00:00:00.000,136.225
"FDR CATTLE","Put","202605",469,4.69,2026-05-21 00:00:00.000,137.225
"FDR CATTLE","Put","202605",470,4.7,2026-05-21 00:00:00.000,138.225
"FDR CATTLE","Put","202605",471,4.71,2026-05-21 00:00:00.000,139.225
"FDR CATTLE","Put","202605",472,4.72,2026-05-21 00:00:00.000,140.225
"FDR CATTLE","Put","202605",473,4.73,2026-05-21 00:00:00.000,141.225
"FDR CATTLE","Put","202605",474,4.74,2026-05-21 00:00:00.000,142.225
"FDR CATTLE","Put","202605",475,4.75,2026-05-21 00:00:00.000,143.225
"FDR CATTLE","Put","202605",476,4.76,2026-05-21 00:00:00.000,144.225
"FDR CATTLE","Put","202605",477,4.77,2026-05-21 00:00:00.000,145.225
"FDR CATTLE","Put","202605",478,4.78,2026-05-21 00:00:00.000,146.225
"FDR CATTLE","Put","202605",479,4.79,2026-05-21 00:00:00.000,147.225
"FDR CATTLE","Put","202605",480,4.8,2026-05-21 00:00:00.000,148.225
"FDR CATTLE","Put","202605",481,4.81,2026-05-21 00:00:00.000,149.225
"FDR CATTLE","Put","202605",482,4.82,2026-05-21 00:00:00.000,150.225
"FDR CATTLE","Put","202605",483,4.83,2026-05-21 00:00:00.000,151.225
"FDR CATTLE","Put","202605",484,4.84,2026-05-21 00:00:00.000,152.225
"FDR CATTLE","Put","202605",485,4.85,2026-05-21 00:00:00.000,153.225
"FDR CATTLE","Put","202605",486,4.86,2026-05-21 00:00:00.000,154.225
"FDR CATTLE","Put","202605",487,4.87,2026-05-21 00:00:00.000,155.225
"FDR CATTLE","Put","202605",488,4.88,2026-05-21 00:00:00.000,156.225
"FDR CATTLE","Put","202605",489,4.89,2026-05-21 00:00:00.000,157.225
"FDR CATTLE","Put","202605",490,4.9,2026-05-21 00:00:00.000,158.225
"FDR CATTLE","Put","202605",491,4.91,2026-05-21 00:00:00.000,159.225
"FDR CATTLE","Put","202605",492,4.92,2026-05-21 00:00:00.000,160.225
"FDR CATTLE","Put","202605",493,4.93,2026-05-21 00:00:00.000,161.225
"FDR CATTLE","Put","202605",494,4.94,2026-05-21 00:00:00.000,162.225
"FDR CATTLE","Put","202605",495,4.95,2026-05-21 00:00:00.000,163.225
"FDR CATTLE","Put","202605",496,4.96,2026-05-21 00:00:00.000,164.225
"FDR CATTLE","Put","202605",497,4.97,2026-05-21 00:00:00.000,165.225
"FDR CATTLE","Put","202605",498,4.98,2026-05-21 00:00:00.000,166.225
"FDR CATTLE","Put","202605",499,4.99,2026-05-21 00:00:00.000,167.225
"FDR CATTLE","Put","202605",500,5,2026-05-21 00:00:00.000,168.225
"FDR CATTLE","Put","202605",501,5.01,2026-05-21 00:00:00.000,169.225
"FDR CATTLE","Put","202605",502,5.02,2026-05-21 00:00:00.000,170.225
"FDR CATTLE","Put","202605",503,5.03,2026-05-21 00:00:00.000,171.225
"FDR CATTLE","Put","202605",504,5.04,2026-05-21 00:00:00.000,172.225
"FDR CATTLE","Put","202605",505,5.05,2026-05-21 00:00:00.000,173.225
"FDR CATTLE","Put","202605",506,5.06,2026-05-21 00:00:00.000,174.225
"FDR CATTLE","Put","202605",507,5.07,2026-05-21 00:00:00.000,175.225
"FDR CATTLE","Put","202605",508,5.08,2026-05-21 00:00:00.000,176.225
"FDR CATTLE","Put","202605",509,5.09,2026-05-21 00:00:00.000,177.225
"FDR CATTLE","Put","202605",510,5.1,2026-05-21 00:00:00.000,178.225
"FDR CATTLE","Put","202605",511,5.11,2026-05-21 00:00:00.000,179.225
"FDR CATTLE","Put","202605",512,5.12,2026-05-21 00:00:00.000,180.225
"FDR CATTLE","Put","202605",513,5.13,2026-05-21 00:00:00.000,181.225
"FDR CATTLE","Put","202605",514,5.14,2026-05-21 00:00:00.000,182.225
"FDR CATTLE","Put","202605",515,5.15,2026-05-21 00:00:00.000,183.225
"FDR CATTLE","Put","202605",516,5.16,2026-05-21 00:00:00.000,184.225
"FDR CATTLE","Put","202605",517,5.17,2026-05-21 00:00:00.000,185.225
"FDR CATTLE","Put","202605",518,5.18,2026-05-21 00:00:00.000,186.225
"FDR CATTLE","Put","202605",519,5.19,2026-05-21 00:00:00.000,187.225
"FDR CATTLE","Put","202605",520,5.2,2026-05-21 00:00:00.000,188.225
"FDR CATTLE","Put","202605",521,5.21,2026-05-21 00:00:00.000,189.225
"FDR CATTLE","Put","202605",522,5.22,2026-05-21 00:00:00.000,190.225
"FDR CATTLE","Put","202605",523,5.23,2026-05-21 00:00:00.000,191.225
"FDR CATTLE","Put","202605",524,5.24,2026-05-21 00:00:00.000,192.225
"FDR CATTLE","Put","202605",525,5.25,2026-05-21 00:00:00.000,193.225
"FDR CATTLE","Put","202605",526,5.26,2026-05-21 00:00:00.000,194.225
"FDR CATTLE","Put","202605",527,5.27,2026-05-21 00:00:00.000,195.225
"FDR CATTLE","Put","202605",528,5.28,2026-05-21 00:00:00.000,196.225
"FDR CATTLE","Put","202605",529,5.29,2026-05-21 00:00:00.000,197.225
"FDR CATTLE","Put","202605",530,5.3,2026-05-21 00:00:00.000,198.225
"FDR CATTLE","Put","202605",531,5.31,2026-05-21 00:00:00.000,199.225
"FDR CATTLE","Put","202605",532,5.32,2026-05-21 00:00:00.000,200.225
"FDR CATTLE","Put","202605",533,5.33,2026-05-21 00:00:00.000,201.225
"FDR CATTLE","Put","202605",534,5.34,2026-05-21 00:00:00.000,202.225
"FDR CATTLE","Put","202605",535,5.35,2026-05-21 00:00:00.000,203.225
"FDR CATTLE","Put","202605",536,5.36,2026-05-21 00:00:00.000,204.225
"FDR CATTLE","Put","202605",537,5.37,2026-05-21 00:00:00.000,205.225
"FDR CATTLE","Put","202605",538,5.38,2026-05-21 00:00:00.000,206.225
"FDR CATTLE","Put","202605",539,5.39,2026-05-21 00:00:00.000,207.225
"FDR CATTLE","Put","202605",540,5.4,2026-05-21 00:00:00.000,208.225
"FDR CATTLE","Put","202605",541,5.41,2026-05-21 00:00:00.000,209.225
"FDR CATTLE","Put","202605",542,5.42,2026-05-21 00:00:00.000,210.225
"FDR CATTLE","Put","202605",543,5.43,2026-05-21 00:00:00.000,211.225
"FDR CATTLE","Put","202605",544,5.44,2026-05-21 00:00:00.000,212.225
"FDR CATTLE","Put","202605",545,5.45,2026-05-21 00:00:00.000,213.225
"FDR CATTLE","Put","202605",546,5.46,2026-05-21 00:00:00.000,214.225
"FDR CATTLE","Put","202605",547,5.47,2026-05-21 00:00:00.000,215.225
"FDR CATTLE","Put","202605",548,5.48,2026-05-21 00:00:00.000,216.225
"FDR CATTLE","Put","202605",549,5.49,2026-05-21 00:00:00.000,217.225
"FDR CATTLE","Put","202605",550,5.5,2026-05-21 00:00:00.000,218.225
"FDR CATTLE","Put","202605",551,5.51,2026-05-21 00:00:00.000,219.225
"FDR CATTLE","Put","202605",552,5.52,2026-05-21 00:00:00.000,220.225
"FDR CATTLE","Put","202605",553,5.53,2026-05-21 00:00:00.000,221.225
"FDR CATTLE","Put","202605",554,5.54,2026-05-21 00:00:00.000,222.225
"FDR CATTLE","Put","202605",555,5.55,2026-05-21 00:00:00.000,223.225
"FDR CATTLE","Put","202605",556,5.56,2026-05-21 00:00:00.000,224.225
"FDR CATTLE","Put","202605",557,5.57,2026-05-21 00:00:00.000,225.225
"FDR CATTLE","Put","202605",558,5.58,2026-05-21 00:00:00.000,226.225
"FDR CATTLE","Put","202605",559,5.59,2026-05-21 00:00:00.000,227.225
"FDR CATTLE","Put","202605",560,5.6,2026-05-21 00:00:00.000,228.225
"FDR CATTLE","Put","202605",561,5.61,2026-05-21 00:00:00.000,114.11874999999999
"FDR CATTLE","Put","202605",562,5.62,2026-05-21 00:00:00.000,114.11874999999999
"FDR CATTLE","Put","202605",563,5.63,2026-05-21 00:00:00.000,114.11874999999999
"FDR CATTLE","Put","202605",564,5.64,2026-05-21 00:00:00.000,114.11874999999999
"FDR CATTLE","Put","202605",565,5.65,2026-05-21 00:00:00.000,114.11874999999999
"FDR CATTLE","Put","202605",566,5.66,2026-05-21 00:00:00.000,114.11874999999999
"FDR CATTLE","Put","202609",100,1,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",101,1.01,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",102,1.02,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",103,1.03,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",104,1.04,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",105,1.05,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",106,1.06,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",107,1.07,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",108,1.08,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",109,1.09,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",110,1.1,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",111,1.11,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",112,1.12,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",113,1.13,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",114,1.14,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",115,1.15,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",116,1.16,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",117,1.17,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",118,1.18,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",119,1.19,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",120,1.2,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",121,1.21,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",122,1.22,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",123,1.23,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",124,1.24,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",125,1.25,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",126,1.26,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",127,1.27,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",128,1.28,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",129,1.29,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",130,1.3,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",131,1.31,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",132,1.32,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",133,1.33,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",134,1.34,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",135,1.35,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",136,1.36,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",137,1.37,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",138,1.38,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",139,1.39,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",140,1.4,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",141,1.41,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",142,1.42,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",143,1.43,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",144,1.44,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",145,1.45,2026-09-24 00:00:00.000,114.125
"FDR CATTLE","Put","202609",146,1.46,2026-09-24 00:00:00.000,0.225
"FDR CATTLE","Put","202609",147,1.47,2026-09-24 00:00:00.000,0.2375
"FDR CATTLE","Put","202609",148,1.48,2026-09-24 00:00:00.000,0.25
"FDR CATTLE","Put","202609",149,1.49,2026-09-24 00:00:00.000,0.2625
"FDR CATTLE","Put","202609",150,1.5,2026-09-24 00:00:00.000,0.275
"FDR CATTLE","Put","202609",151,1.51,2026-09-24 00:00:00.000,0.275
"FDR CATTLE","Put","202609",152,1.52,2026-09-24 00:00:00.000,0.275
"FDR CATTLE","Put","202609",153,1.53,2026-09-24 00:00:00.000,0.2875
"FDR CATTLE","Put","202609",154,1.54,2026-09-24 00:00:00.000,0.3
"FDR CATTLE","Put","202609",155,1.55,2026-09-24 00:00:00.000,0.3125
"FDR CATTLE","Put","202609",156,1.56,2026-09-24 00:00:00.000,0.325
"FDR CATTLE","Put","202609",157,1.57,2026-09-24 00:00:00.000,0.3375
"FDR CATTLE","Put","202609",158,1.58,2026-09-24 00:00:00.000,0.35
"FDR CATTLE","Put","202609",159,1.59,2026-09-24 00:00:00.000,0.3625
"FDR CATTLE","Put","202609",160,1.6,2026-09-24 00:00:00.000,0.375
"FDR CATTLE","Put","202609",161,1.61,2026-09-24 00:00:00.000,0.375
"FDR CATTLE","Put","202609",162,1.62,2026-09-24 00:00:00.000,0.375
"FDR CATTLE","Put","202609",163,1.63,2026-09-24 00:00:00.000,0.3875
"FDR CATTLE","Put","202609",164,1.64,2026-09-24 00:00:00.000,0.4
"FDR CATTLE","Put","202609",165,1.65,2026-09-24 00:00:00.000,0.4125
"FDR CATTLE","Put","202609",166,1.66,2026-09-24 00:00:00.000,0.425
"FDR CATTLE","Put","202609",167,1.67,2026-09-24 00:00:00.000,0.4375
"FDR CATTLE","Put","202609",168,1.68,2026-09-24 00:00:00.000,0.45
"FDR CATTLE","Put","202609",169,1.69,2026-09-24 00:00:00.000,0.4625
"FDR CATTLE","Put","202609",170,1.7,2026-09-24 00:00:00.000,0.475
"FDR CATTLE","Put","202609",171,1.71,2026-09-24 00:00:00.000,0.5
"FDR CATTLE","Put","202609",172,1.72,2026-09-24 00:00:00.000,0.525
"FDR CATTLE","Put","202609",173,1.73,2026-09-24 00:00:00.000,0.53750000000000009
"FDR CATTLE","Put","202609",174,1.74,2026-09-24 00:00:00.000,0.55
"FDR CATTLE","Put","202609",175,1.75,2026-09-24 00:00:00.000,0.5625
"FDR CATTLE","Put","202609",176,1.76,2026-09-24 00:00:00.000,0.575
"FDR CATTLE","Put","202609",177,1.77,2026-09-24 00:00:00.000,0.58749999999999991
"FDR CATTLE","Put","202609",178,1.78,2026-09-24 00:00:00.000,0.6
"FDR CATTLE","Put","202609",179,1.79,2026-09-24 00:00:00.000,0.625
"FDR CATTLE","Put","202609",180,1.8,2026-09-24 00:00:00.000,0.65
"FDR CATTLE","Put","202609",181,1.81,2026-09-24 00:00:00.000,0.675
"FDR CATTLE","Put","202609",182,1.82,2026-09-24 00:00:00.000,0.7
"FDR CATTLE","Put","202609",183,1.83,2026-09-24 00:00:00.000,0.71249999999999991
"FDR CATTLE","Put","202609",184,1.84,2026-09-24 00:00:00.000,0.725
"FDR CATTLE","Put","202609",185,1.85,2026-09-24 00:00:00.000,0.75
"FDR CATTLE","Put","202609",186,1.86,2026-09-24 00:00:00.000,0.775
"FDR CATTLE","Put","202609",187,1.87,2026-09-24 00:00:00.000,0.8
"FDR CATTLE","Put","202609",188,1.88,2026-09-24 00:00:00.000,0.825
"FDR CATTLE","Put","202609",189,1.89,2026-09-24 00:00:00.000,0.85
"FDR CATTLE","Put","202609",190,1.9,2026-09-24 00:00:00.000,0.875
"FDR CATTLE","Put","202609",191,1.91,2026-09-24 00:00:00.000,0.9
"FDR CATTLE","Put","202609",192,1.92,2026-09-24 00:00:00.000,0.925
"FDR CATTLE","Put","202609",193,1.93,2026-09-24 00:00:00.000,0.95
"FDR CATTLE","Put","202609",194,1.94,2026-09-24 00:00:00.000,0.975
"FDR CATTLE","Put","202609",195,1.95,2026-09-24 00:00:00.000,1
"FDR CATTLE","Put","202609",196,1.96,2026-09-24 00:00:00.000,1.025
"FDR CATTLE","Put","202609",197,1.97,2026-09-24 00:00:00.000,1.0499999999999998
"FDR CATTLE","Put","202609",198,1.98,2026-09-24 00:00:00.000,1.075
"FDR CATTLE","Put","202609",199,1.99,2026-09-24 00:00:00.000,1.1124999999999998
"FDR CATTLE","Put","202609",200,2,2026-09-24 00:00:00.000,1.15
"FDR CATTLE","Put","202609",201,2.01,2026-09-24 00:00:00.000,1.1749999999999998
"FDR CATTLE","Put","202609",202,2.02,2026-09-24 00:00:00.000,1.2
"FDR CATTLE","Put","202609",203,2.03,2026-09-24 00:00:00.000,1.2374999999999998
"FDR CATTLE","Put","202609",204,2.04,2026-09-24 00:00:00.000,1.275
"FDR CATTLE","Put","202609",205,2.05,2026-09-24 00:00:00.000,1.3125
"FDR CATTLE","Put","202609",206,2.06,2026-09-24 00:00:00.000,1.35
"FDR CATTLE","Put","202609",207,2.07,2026-09-24 00:00:00.000,1.375
"FDR CATTLE","Put","202609",208,2.08,2026-09-24 00:00:00.000,1.4
"FDR CATTLE","Put","202609",209,2.09,2026-09-24 00:00:00.000,1.4375
"FDR CATTLE","Put","202609",210,2.1,2026-09-24 00:00:00.000,1.475
"FDR CATTLE","Put","202609",211,2.11,2026-09-24 00:00:00.000,1.525
"FDR CATTLE","Put","202609",212,2.12,2026-09-24 00:00:00.000,1.575
"FDR CATTLE","Put","202609",213,2.13,2026-09-24 00:00:00.000,1.6124999999999998
"FDR CATTLE","Put","202609",214,2.14,2026-09-24 00:00:00.000,1.65
"FDR CATTLE","Put","202609",215,2.15,2026-09-24 00:00:00.000,1.6875
"FDR CATTLE","Put","202609",216,2.16,2026-09-24 00:00:00.000,1.725
"FDR CATTLE","Put","202609",217,2.17,2026-09-24 00:00:00.000,1.775
"FDR CATTLE","Put","202609",218,2.18,2026-09-24 00:00:00.000,1.825
"FDR CATTLE","Put","202609",219,2.19,2026-09-24 00:00:00.000,1.875
"FDR CATTLE","Put","202609",220,2.2,2026-09-24 00:00:00.000,1.925
"FDR CATTLE","Put","202609",221,2.21,2026-09-24 00:00:00.000,1.975
"FDR CATTLE","Put","202609",222,2.22,2026-09-24 00:00:00.000,2.025
"FDR CATTLE","Put","202609",223,2.23,2026-09-24 00:00:00.000,2.075
"FDR CATTLE","Put","202609",224,2.24,2026-09-24 00:00:00.000,2.125
"FDR CATTLE","Put","202609",225,2.25,2026-09-24 00:00:00.000,2.175
"FDR CATTLE","Put","202609",226,2.26,2026-09-24 00:00:00.000,2.225
"FDR CATTLE","Put","202609",227,2.27,2026-09-24 00:00:00.000,2.2875
"FDR CATTLE","Put","202609",228,2.28,2026-09-24 00:00:00.000,2.35
"FDR CATTLE","Put","202609",229,2.29,2026-09-24 00:00:00.000,2.4125
"FDR CATTLE","Put","202609",230,2.3,2026-09-24 00:00:00.000,2.475
"FDR CATTLE","Put","202609",231,2.31,2026-09-24 00:00:00.000,2.5375
